LTP	lipid	lipid chains	LTP volume	lipid volume	 lipid SMILES	interaction type	screen
STARD10	PE(30:2)	Phosphatidylethanolamine (30:2) => (16:1/14:1)	2693	584.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD10	PE(30:2)	Phosphatidylethanolamine (30:2) => (14:1/16:1)	2693	584.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD10	PE(31:1)	Phosphatidylethanolamine (31:1) => (14:0/17:1)	2693	597.1900000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	known	in vitro
STARD10	PE(31:1)	Phosphatidylethanolamine (31:1) => (17:1/14:0)	2693	597.1900000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	known	in vitro
STARD10	PE(32:1)	Phosphatidylethanolamine (32:1) => (16:1/16:0)	2693	610.8500000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD10	PE(32:2)	Phosphatidylethanolamine (32:2) => (16:1/16:1)	2693	611.8500000000001	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD10	PE(33:1)	Phosphatidylethanolamine (33:1) => (16:0/17:1)	2693	624.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD10	PE(33:1)	Phosphatidylethanolamine (33:1) => (17:1/16:0)	2693	624.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD10	PE(33:2)	Phosphatidylethanolamine (33:2) => (16:1/17:1)	2693	625.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD10	PE(34:1)	Phosphatidylethanolamine (34:1) => (16:0/18:1)	2693	638.1700000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(34:1)	Phosphatidylethanolamine (34:1) => (18:1/16:0)	2693	638.1700000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD10	PE(34:2)	Phosphatidylethanolamine (34:2) => (16:1/18:1)	2693	639.1700000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD10	PE(34:3)	Phosphatidylethanolamine (34:3) => (18:2/16:1)	2693	640.1700000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD10	PE(34:3)	Phosphatidylethanolamine (34:3) => (16:1/18:2)	2693	640.1700000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD10	PE(35:1)	Phosphatidylethanolamine (35:1) => (16:0/19:1)	2693	651.8300000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	known	in vitro
STARD10	PE(35:1)	Phosphatidylethanolamine (35:1) => (19:1/16:0)	2693	651.8300000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	known	in vitro
STARD10	PE(35:2)	Phosphatidylethanolamine (35:2) => (18:1/17:1)	2693	652.8300000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD10	PE(35:2)	Phosphatidylethanolamine (35:2) => (17:1/18:1)	2693	652.8300000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(36:1)	Phosphatidylethanolamine (36:1) => (18:1/18:0)	2693	665.4900000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD10	PE(36:2)	Phosphatidylethanolamine (36:2) => (18:1/18:1)	2693	666.4900000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(36:3)	Phosphatidylethanolamine (36:3) => (18:2/18:1)	2693	667.4900000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD10	PE(36:3)	Phosphatidylethanolamine (36:3) => (18:1/18:2)	2693	667.4900000000006	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(37:2)	Phosphatidylethanolamine (37:2) => (18:1/19:1)	2693	680.1500000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(37:2)	Phosphatidylethanolamine (37:2) => (19:1/18:1)	2693	680.1500000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	known	in vitro
STARD10	PE(38:2)	Phosphatidylethanolamine (38:2) => (20:1/18:1)	2693	693.8100000000006	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PE(O-38:6)	Phosphatidylethanolamine (O-38:6)	2693	688.0200000000006	[C@](COP(=O)(O)OCCN)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PE(O-40:8)	Phosphatidylethanolamine (O-40:8)	2693	717.3400000000007	[C@](COP(=O)(O)OCCN)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC	new	in cellulo
STARD10	PG(30:1)	Phosphatidylglycerol (30:1) => (14:0/16:1)	2693	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(30:1)	Phosphatidylglycerol (30:1) => (16:1/14:0)	2693	605.5900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(30:2)	Phosphatidylglycerol (30:2) => (16:1/14:1)	2693	606.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
STARD10	PG(32:1)	Phosphatidylglycerol (32:1) => (16:1/16:0)	2693	632.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(32:2)	Phosphatidylglycerol (32:2) => (16:1/16:1)	2693	633.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCC)=O)COC(CCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(32:2)	Phosphatidylglycerol (32:2) => (16:2/16:0)	2693	633.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(33:1)	Phosphatidylglycerol (33:1) => (16:0/17:1)	2693	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(33:1)	Phosphatidylglycerol (33:1) => (17:1/16:0)	2693	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(33:2)	Phosphatidylglycerol (33:2) => (16:1/17:1)	2693	647.5700000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(34:1)	Phosphatidylglycerol (34:1) =>(16:0/18:1)	2693	660.2300000000006	[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
STARD10	PG(34:1)	Phosphatidylglycerol (34:1) => (18:1/16:0)	2693	660.2300000000006	[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
STARD10	PG(34:2)	Phosphatidylglycerol (34:2) => (16:1/18:1)	2693	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(34:2)	Phosphatidylglycerol (34:2) => (18:2/16:0)	2693	661.2300000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(34:3)	Phosphatidylglycerol (34:3) => (18:2/16:1)	2693	662.2300000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(=O)O	new	in vitro
STARD10	PG(35:1)	Phosphatidylglycerol (35:1) => (16:0/19:1)	2693	673.8900000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(35:1)	Phosphatidylglycerol (35:1) => (19:1/16:0)	2693	673.8900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(35:2)	Phosphatidylglycerol (35:2) => (18:1/17:1)	2693	674.8900000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(36:1)	Phosphatidylglycerol (36:1) => (18:1/18:0)	2693	687.5500000000008	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)COC(CCCCCCCCCCCCCCCCC)=O	new	in vitro
STARD10	PG(36:2)	Phosphatidylglycerol (36:2) => (18:1/18:1)	2693	688.5500000000002	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
STARD10	PG(36:3)	Phosphatidylglycerol (36:3) => (18:2/18:1)	2693	689.5500000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(37:2)	Phosphatidylglycerol (37:2) => (18:1/19:1)	2693	702.2100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(37:2)	Phosphatidylglycerol (37:2) => (19:1/18:1)	2693	702.2100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG(38:2)	Phosphatidylglycerol (38:2) => (20:1/18:1)	2693	715.8700000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG/BMP(28:1)	"Phosphatidylglycerol (28:1);Bismonoacylglycerolphosphate (28:1) => (16:1/12:0)"	2693	578.2700000000002	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG/BMP(32:1)	"Phosphatidylglycerol (32:1);Bismonoacylglycerolphosphate (32:1)"	2693	632.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG/BMP(32:2)	"Bismonoacylglycerolphosphate (32:2);Phosphatidylglycerol (32:2)"	2693	633.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCC)=O)COC(CCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG/BMP(32:3)	"Phosphatidylglycerol (32:3);Bismonoacylglycerolphosphate (32:3) => (16:2/16:1)"	2693	634.9100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
STARD10	PG/BMP(34:1)	"Phosphatidylglycerol (34:1);Bismonoacylglycerolphosphate (34:1)"	2693	660.2300000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O)(=O)O	new	in vitro
STARD2	PC(30:0)	Phosphatidylcholine (30:0)	3492	623.5100000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(30:1)	Phosphatidylcholine (30:1)	3492	624.5100000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in cellulo
STARD2	PC(31:0)	Phosphatidylcholine (31:0)	3492	637.1700000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(31:1)	Phosphatidylcholine (31:1)	3492	638.1700000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(32:0)	Phosphatidylcholine (32:0)	3492	650.8300000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O	known	in vitro
STARD2	PC(32:1)	Phosphatidylcholine (32:1) => (16:1/16:0)	3492	651.8300000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(32:1)	Phosphatidylcholine (32:1) => (16:1/16:0)	3492	651.8300000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(32:2)	Phosphatidylcholine (32:2)	3492	652.8300000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD2	PC(32:2)	: Phosphatidylcholine (32:2) => (16:1/16:1)	3492	652.8300000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD2	PC(33:1)	Phosphatidylcholine (33:1)	3492	665.4900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(33:1)	Phosphatidylcholine (33:1) => (17:1/16:0)	3492	665.4900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD2	PC(34:1)	Phosphatidylcholine (34:1) => (18:1/16:0)	3492	679.1500000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C/CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(34:1)	Phosphatidylcholine (34:1) =>(18:1/16:0)	3492	679.1500000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C/CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(34:2)	Phosphatidylcholine (34:2) => (18:1/16:1)	3492	680.1500000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(/C=C\CCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(34:2)	Phosphatidylcholine (34:2) =>(18:2/16:0)	3492	680.1500000000008	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(34:3)	Phosphatidylcholine (34:3)	3492	681.1500000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(34:3)	Phosphatidylcholine (34:3)	3492	681.1500000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\CCCCCCCC)=O	known	in vitro
STARD2	PC(34:4)	Phosphatidylcholine (34:4)	3492	682.1500000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(35:1)	Phosphatidylcholine (35:1)	3492	692.8100000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(35:1)	Phosphatidylcholine (35:1) => (18:1/17:0)	3492	692.810000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD2	PC(35:2)	Phosphatidylcholine (35:2) => (18:2/17:0)	3492	693.8100000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(35:4)	Phosphatidylcholine (35:4)	3492	695.810000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in vitro
STARD2	PC(36:1)	Phosphatidylcholine (36:1)	3492	706.4700000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	known	in cellulo
STARD2	PC(36:1)	Phosphatidylcholine (36:1) =>(18:1/18:0)	3492	706.4700000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(36:2)	Phosphatidylcholine (36:2) => (18:1/18:1)	3492	707.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD2	PC(36:2)	Phosphatidylcholine (36:2) => (18:1/18:1)	3492	707.4700000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD2	PC(36:3)	Phosphatidylcholine (36:3)	3492	708.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD2	PC(36:3)	Phosphatidylcholine (36:3) =>(18:2/18:1)	3492	708.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD2	PC(36:4)	Phosphatidylcholine (36:4)	3492	709.470000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(36:4)	Phosphatidylcholine (36:4) =>(20:4/16:0)	3492	709.4700000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(36:4)	Phosphatidylcholine (36:4) => (18:2/18:2)	3492	709.470000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(36:5)	Phosphatidylcholine (36:5)	3492	710.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in cellulo
STARD2	PC(36:5)	Phosphatidylcholine (36:5) => (20:4/16:1)	3492	710.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(36:6)	Phosphatidylcholine (36:6)	3492	711.470000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(37:4)	Phosphatidylcholine (37:4) => (20:4/17:0)	3492	723.1300000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(37:5)	Phosphatidylcholine (37:5)	3492	724.1300000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(38:2)	Phosphatidylcholine (38:2)	3492	734.7900000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\CCCC)=O)COC(CCCCCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(38:3)	Phosphatidylcholine (38:3)	3492	735.7900000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in cellulo
STARD2	PC(38:3)	Phosphatidylcholine (38:3) => (20:3/18:0)	3492	735.7900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(38:4)	Phosphatidylcholine (38:4)	3492	736.7900000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(38:4)	Phosphatidylcholine (38:4) =>(20:4/18:0)	3492	736.7900000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(38:4)	Phosphatidylcholine (38:4) => (22:4/16:0)	3492	736.7900000000012	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(38:5)	Phosphatidylcholine (38:5)	3492	737.7900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(38:5)	Phosphatidylcholine (38:5) =>(22:5/16:0)	3492	737.7900000000013	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(38:6)	Phosphatidylcholine (38:6)	3492	738.7900000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
